timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.012315791311437032,-0.023630364169157276,1.0162457557959643,0.0007434881108993061,0.0009198782258305204,-0.0020093601574565027
20,-0.0052937943308899215,-0.004763296940642317,0.9919096559855992,0.0006901792783855897,-0.00015093421508739386,0.0006070920398138309
40,-0.0029094082979870023,-0.02575620547066442,0.9928223955397333,-0.000808298567783805,0.0003476159520038591,0.0017653507893517866
60,0.009231424571714478,-0.012485753780820874,1.0090762144564287,-0.00010223483000968602,-0.0002929180437458583,0.00015462639833693884
80,-0.0010415092284352108,0.013710749615977515,0.9880917333076731,-0.0005058208027519484,0.0012396470194287407,0.001416094889218537
100,0.0068830889283127165,-0.0017266610332910648,0.9823244179460259,-0.00013351319016264272,-0.00019708245491555887,0.0008907721920257145
120,-0.008061588218206916,0.010503354330786979,0.9915736080311548,0.00023695060979381395,-0.0006282047952324235,0.002133612263876819
140,-0.004773215371785772,0.0029359103223596333,0.9974266077817691,0.000930988770424474,0.0023092871577220946,0.0006910888184507332
160,0.003916051961774918,-0.006534278745046482,0.9994167499431181,-0.0011081268892177822,-0.0016250817495619967,-0.0008279998682488894
180,0.005690248101650745,0.0011110982930479306,0.9889651464578645,0.00032997682758399385,-0.0011539992351595595,0.0013666376240955207
200,-0.019362976241823333,-0.007465624431424103,1.0256162222292653,-0.0012435131293172615,-0.0007835634572031675,0.0004735189120657335
220,0.003885298825051857,0.008865609448676825,0.9878056970269045,0.0016150503844820792,-2.2218988435390743e-05,-0.0009005414402238308
240,-0.0013830059406993872,0.00025585244623026264,1.0030860592746738,0.0003203467227863842,0.0009371340954005017,0.0009543146198893605
260,-0.002039795685211808,-0.025968117674643514,0.9900502129225478,-0.0009461854506339515,4.410832905582431e-05,-0.0011142195768515924
280,-0.0021838996300665705,-0.006795199672435035,0.9596107764940099,8.105896628106086e-05,7.67767686053052e-05,-7.73416131989137e-05
300,0.011102227038070468,-0.0037040851747477095,0.9886284723170609,0.000137835230900695,-0.00015547606964282331,0.001355687938916577
