timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.0049728090434266225,-0.025951608903508006,1.01808834423829,0.011865006720905145,0.020853082559560917,0.006424496120422621
20,-0.001808884090019989,-0.027641258181175316,1.0218671700215172,0.09828348890784672,0.008082483509728747,-0.01850627378167643
40,0.029621668937838488,0.025030004459426547,1.0160873003635331,0.17551529004302444,-0.014845540390169791,0.013611571692969723
60,-0.019316690857868614,0.00010640825115272712,0.984699386844267,0.20586802310621485,-0.0007616385442934966,-0.009977161965523677
80,0.04176578220408667,-0.01019813083226178,0.9830083153200039,0.09822535090655794,-0.020006101715427344,-0.00880879774668792
100,-0.07429922083358914,0.002254301656583175,0.9747567386737057,-0.006599299405757466,0.014476401840543225,0.004640639298946688
120,-0.01714043213584637,-0.005208882037805232,0.9968757132659223,-0.12597977145124709,-0.0010216039992889754,0.0075004934723710785
140,0.023009954460195627,-0.0023978922766624737,0.9810744118631904,-0.16444124056799042,0.0006521123825005653,-0.012920809853637286
160,0.003086644126817719,-0.011431434747016127,0.9837263449002308,-0.20204133223103943,0.006890947994843424,-0.0032578248217133305
180,-0.04352961909401033,-0.03204773762146979,1.025398446771229,-0.10292967156944603,0.008336632937487484,0.014028764924226783
200,0.11849576829182742,-0.023199817755089436,0.9790405495204691,-0.02196122793737114,0.0062561029209256555,0.0021904114359484086
220,0.04895421707945338,0.02780524750259121,0.9823556474800295,0.10885748597430636,-0.0014402578283768288,-0.01714590480007389
240,0.05489677674759606,-0.021647513449087823,1.0325417447944123,0.20366949060002823,-0.006366460066527881,-0.010388608158118113
260,0.09441074275773932,0.05023086031976713,0.991920671076834,0.16825993008817927,0.00468384574529356,-0.009390422430323708
280,0.20537014788562347,-0.010564390160116528,0.9852844338608368,0.10037222901985868,0.010908229179047635,-0.0033680279173725312
300,0.201957849475489,0.04853175023142182,1.001177394344981,-0.010911990051053182,-0.007103193204057373,0.008715045321694396
320,0.22467701805996954,0.0022328204195001945,0.9811161429320084,-0.1518862609082055,0.003979443971286831,0.02598279441937479
340,0.25028858680184607,-0.02294288929722754,0.9916540851475624,-0.21572146646456938,-0.006911774135899726,0.008707737931038165
360,0.29706666581226737,-0.003632506746222966,1.0156935018134214,-0.1593539544712938,0.007096258781785875,-0.009392708287822354
380,0.38014325786531145,-0.020153231949385182,0.9942143274263013,-0.09682968173524659,-0.0027245884021163,0.007785818466721122
400,0.5775605993342717,-0.02049970667953206,1.019151426815844,0.0361067675034701,-0.013282595616539859,-0.006035942914327755
420,0.7036780728970531,-0.005668420387065486,0.9996163699898719,0.16000001318203627,-0.01020769422027285,0.0027876448796309607
440,0.8027075920453358,-0.02645877388876844,1.0027992776241834,0.19751611415028264,-0.005772455723964267,0.013170575510172844
460,0.9509568645563385,-0.015157021116386242,1.000520333360376,0.1764181530753002,-0.010725290942116111,-0.01232816902223744
480,1.016366972789209,0.027572333210786545,1.002720249810321,0.10337981561926247,0.0011116453046672555,-0.0038026536927470785
500,1.1734912210001665,0.0019011862961109797,0.9897572495730448,-0.03568814289596926,0.020206995965946658,0.006428900212795117
520,1.2050470522746437,0.009351968126826921,1.0050369898034224,-0.15963782191569031,-0.010723315416146018,0.0012319328444521662
540,1.4101582344960812,-0.033189580359896415,1.0267070304611357,-0.21129732470498921,0.006501530028405611,-0.03182907898814974
560,1.434049347043087,0.03649560914597737,1.0113586847107974,-0.15563302720253483,-0.004538799715549751,-0.0031351925887327
580,1.468811197574204,0.009985852481327839,0.9977062003503255,-0.11440022936501612,0.007844432450153031,0.002479406485108595
600,1.4789602241344855,-0.0034618255230430927,1.0053537688459306,0.0030343275657205293,-0.0009310193133938046,-0.008361782851232364
620,1.5086286777786817,-0.004969584935462809,0.9958440084394877,0.13705221778863264,0.013353749491020903,0.02746713405160896
640,1.4008850192291231,0.019366310865578135,1.0233782998939027,0.21449153913178934,-0.005016887206932234,0.009982331902741287
660,1.3334013775182918,-0.01521694395810082,0.9846723765544557,0.1933926698839586,-0.006776342408300523,-0.01615394703887134
680,1.235969052189345,0.015312995579829835,0.9800785470188942,0.10867977289647814,0.003942017208925497,0.011082875589918755
700,1.102920136686695,0.0177951925492409,0.9767460804443898,-0.029931253166918526,-0.01865064344715347,-0.007679947451738671
720,0.9686370655661815,-0.029689277129929855,0.982962486813094,-0.14720493802746754,-0.006480174303583647,0.01569272333743647
740,0.9474987546959802,0.01542019315978507,0.9876058122559926,-0.2032184955722911,0.0021851222266156367,0.0005524452256447651
760,0.7171316124524745,-0.04667326045983741,0.9868120181458462,-0.14502978680661344,-0.0010404027458289925,-0.002384268260349172
780,0.604286380077269,0.03451678527414398,0.9878359937670216,-0.11829776408472435,0.015508938760137286,0.0018527143398262684
800,0.4789305372089514,0.004026840316277612,1.0193483593408104,0.0721215105046667,0.009471656186782137,-0.0027781391855968597
820,0.4262465920744297,0.01987079768848944,0.981040990109478,0.16965885269509107,-0.005751516826214172,-0.012834609768460212
840,0.3459314642718907,0.00022163319050165026,0.9911398605648776,0.2015899392100194,-0.014343194098613926,0.007612063746145913
860,0.17924334869088004,-0.03150513736169273,1.0069359353228695,0.15436388599663028,0.013965165943965796,0.006530736835426008
880,0.22497489460003225,-0.0061350332276489256,0.9978560526038167,0.07087457437796715,-0.006616101902664013,-0.011089970523110861
900,0.19019731262632575,0.002876267407320598,1.0083765933627895,-0.0483080257969927,0.009658813828926251,-0.021361480336291025
