timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.07845213481922932,-0.007537793042708408,0.9737137070557005,-0.00847397026566103,-0.009011818080015202,0.002248945698017202
20,0.030643420719418047,0.011003863241879035,0.9655800922320555,0.14353832239593378,-0.010835102141279447,0.00859320679546612
40,-0.0918470581953632,-0.0032000208357749927,0.9791869543740331,0.14371195937465822,-0.005632885278362879,0.0051861271036897595
60,-0.05155012467269142,-0.017355837782624232,0.9639853523769778,0.20170341214888673,-0.017220572129242218,-0.0019379027432991406
80,-0.021720471173371114,-0.007911214989659594,0.9898771988756396,0.13617180392284653,-0.0031569565707031634,0.012176401274508641
100,-0.007845663138620337,-0.02844928912961562,1.0201262240693978,-0.026691751363945526,-0.01083219174973877,0.012066899181357138
120,-0.041780513244520506,0.005326736394612697,0.9823597352400235,-0.12616595454847923,0.014173493631217575,-0.014960016707460942
140,0.03905958545135926,0.02585577200384151,1.0137465787765079,-0.2000391006407153,-0.015918913897856934,0.020171324241842443
160,0.01840079764041485,0.018662821473329566,1.0113488201666265,-0.19912984511674442,0.002033933367393803,0.0004873129400670335
180,-0.03939629730460045,-0.016151503785369167,1.0221018553957686,-0.1436563216593591,0.005372284348201571,-0.015210992104383548
200,0.03352397095797281,-0.013645084100345862,0.983618733316553,-0.015737222043607925,-0.013682485786365852,0.004222808618472635
220,0.033206127084782565,-0.019071031192634688,1.013328964348572,0.10350960610245016,-0.0007975230734204892,-0.006057651052063432
240,0.11494215543833691,-0.018383374863803495,1.0067487629427616,0.19794014349008357,0.0004979302288808553,0.0018401757385293324
260,0.07745695376769622,-0.049653420829162645,1.0401472862697154,0.20721228877573045,0.005927629985658664,0.001991787615372871
280,0.07111115290207025,0.00916326478468017,1.0161001121670419,0.09647603552234216,-0.010404877929857875,-0.01810451022022817
300,0.08928209650702668,-0.009693683496000475,1.0099490408658434,-0.04629239922003076,-0.014621518345486764,0.0016435327130192828
320,0.24856958154190398,-0.035718678435821424,1.0406581317348067,-0.13132351338738038,0.007164881274218853,0.005646491645295363
340,0.277425658015101,-0.0023824342486742185,0.9705589695894123,-0.20378571459053701,0.0011948889242188651,0.003087628348887098
360,0.42534299622916205,0.013798987560614531,0.9866536007334132,-0.1667937753651607,0.0067455516845822015,0.0054675010169377
380,0.5238327236090738,0.01845329549314198,1.0135036868989151,-0.12228564565776467,-0.0012591262926451069,-0.004626938487306477
400,0.5236815028969041,0.009791878464183676,0.9763524123580303,0.012987941275123696,-0.016942665170594732,0.0034641815089859495
420,0.698382549835897,0.009124620437376392,0.9770817037696755,0.11311636940940965,-0.007700334086212804,-0.005248995769215971
440,0.7263261919282125,-0.0368856675605472,1.0336590772243959,0.1859943177321284,0.013468802946376012,0.004322614978382901
460,0.892922924829241,0.01905894260979684,1.0169956536789515,0.1554533153679985,0.0009094499307515176,0.0015164768290498233
480,1.0722654761381045,-0.042845855199279866,0.978461896571774,0.04774066200754161,0.008186341478002738,-0.002513043960519246
500,1.201971119342647,0.010532845037515224,0.996397556290142,-0.02030426298034463,0.0027302467569527995,0.02296192203170289
520,1.2903954555896573,-0.003642031514854647,0.992244846965491,-0.13384403672232406,0.015304583548480095,-0.00423282609427094
540,1.500847582731514,-0.00910375519109208,0.9934772589337991,-0.21885521424363694,0.01269258668207928,-0.006370449578028324
560,1.4305521839837312,0.012066668306038631,0.9883308792171451,-0.17695876137458497,0.006207460524662505,0.0033261442378359567
580,1.4776593887757437,-0.038637852732568416,1.0032348724696285,-0.10519910857220695,-0.015090533681325211,0.002045210963858752
600,1.480506975661658,0.0036869275631643663,0.978319488063354,0.009246729869806052,0.010682234474059865,0.00667140744332431
620,1.4926018281582782,0.014848788379498415,1.0217297128344502,0.11136815105820708,0.015071500913126366,-0.003399207549498639
640,1.3748623142892353,0.010299419511347878,1.0041940688591005,0.19667082484683807,-0.008650675467925169,0.0059343189983184766
660,1.336790998846246,-0.007434290562719836,0.9908567734231541,0.17672134153713048,0.019668728382585213,-0.0030840897442596877
680,1.3995189600986162,-0.016754446501819655,1.026192228495967,0.06584327685384676,0.011947037601232863,-0.002919524401683177
700,1.109624721391026,0.040658816149752905,0.9841759329536928,-0.02794533641896222,-0.006143427628700662,0.006409554865829583
720,0.9417847082907881,0.024708967626842663,0.9672498567241181,-0.16869064002764125,-0.003986525428619149,0.006951026634554608
740,0.7801989572434606,-0.028142828962010633,0.9866664131470383,-0.19612174049959413,0.0009372961241023713,-0.0033553951451236325
760,0.7307871472942445,0.03225593318000915,0.9993419824412028,-0.1852305613704523,0.003849884483136639,-0.011420048799869183
780,0.6205200987114952,0.01270016598900224,0.9697905304654323,-0.08172107579875375,-0.0007994851476040774,0.01225273375888142
800,0.5267910685462328,0.01605608891400903,1.009861814952905,0.020192515628753824,0.0029262422372279984,-0.013947464653634969
820,0.3896544573944684,0.012000707469972512,1.0212824477060136,0.15306400550200183,-0.0006601519730842175,0.02337280720254734
840,0.33912196096860286,0.005263628462491813,0.9982114035167575,0.18384443179456844,0.006627990663358632,0.005597488282035299
860,0.3857429085961245,0.031138699850015772,1.014593418996672,0.17660228315222115,0.0007401186006485916,-0.000788772922611288
880,0.24694298859482133,0.02391318400957113,0.98663245465983,0.08366642086965732,0.01572826640165522,0.009614423742447363
900,0.17812406938910497,0.02964964017269639,1.0041907662715337,-0.040329995471363206,0.017207186238032603,0.005519926994372478
920,0.05278439849115615,0.0056090598042929755,0.9983191604436695,-0.18353220287109506,0.007323594013044759,0.006275342272668585
940,0.1065427348013006,-0.014895789126938713,1.0274870342203433,-0.18170416925152824,0.004241993728362012,0.0010393961381780583
960,0.11414186805482349,0.0018045171728871714,1.0074081459409008,-0.19231870768706488,-0.004465460937663468,0.0020751373257318056
980,0.08370315337426848,0.03522984211664016,0.9785894443532657,-0.0887847737031717,0.01680907237867445,0.004086842745321343
1000,-0.004939756132474223,0.029142468472679525,1.0072979887296383,0.07941373781171485,0.00026187666181599396,0.00801794677648912
1020,0.0185459424730074,0.015580255460017312,1.0410836607275198,0.14310046580364916,0.00469824553338495,-0.004089046222223008
1040,0.11622465185779339,-0.017532443926965,0.9749926242333257,0.2035121814306516,-0.0019390710666058657,0.0076436831248674775
1060,0.015704641921886097,0.03513554910499785,1.015600733123179,0.17989991218927354,-0.0014808410808893433,-0.0070734720769490365
1080,-0.03443943461566849,-0.04890102445909628,1.006571820301469,0.048052789821360756,0.002543462948053687,0.0030711022350673302
1100,0.061010618248167815,0.00665917793320397,0.964273741353838,-0.07368399976988176,-0.005200418504680392,-0.010706455108166892
1120,-0.016229104985577815,0.0043132078589200006,1.0132089296752238,-0.14448970711229167,-0.01035184399814594,-0.00025262540489520447
1140,-0.046414204927104026,0.004945878429223103,0.9675053714691066,-0.21126427273178805,-0.005558132824042441,0.005509436544868387
1160,-0.06370799590324282,-0.01267552649131469,0.9835336448505798,-0.16614585009815883,-0.004844921296732601,0.0006212287013137557
1180,0.016690755149690744,-0.007730784103046631,0.9920131157517412,-0.06179478220049321,7.729541466393613e-06,0.009652784088200061
1200,0.02182325255691137,0.018648809394897888,0.9405039213234898,0.10585443476489992,-0.009236134834938455,-0.005339904629933832
1220,0.048544196296689,-0.021252937851336785,1.009958744480943,0.20451903063011126,-0.006308300583138522,-0.009099972058834168
1240,0.017451912457052465,-0.0026004294837698883,0.9798701834978077,0.21527761022661093,-0.00025618002744587804,0.007132521341333379
1260,0.005940765359928558,0.03051950855828069,0.9851248892775574,0.14866975076339897,0.00022995515028741855,-0.0001003832532055517
1280,0.026018211403609073,0.027249067788851198,0.991407918020782,0.04098829063339482,0.004451348412042659,-0.006763077328598925
1300,-0.07397002044190491,-0.0073038233754094605,1.0013198796442355,-0.06267595433405028,-0.0020585354308580235,-0.004579384053166393
1320,-0.05247914483168468,-0.032239548913294745,0.9916565637203201,-0.17041843628486103,-0.005942725711670157,0.004756054317047007
1340,0.01943390258800651,-0.010856457061917684,1.00308846033432,-0.1886031205002826,-0.004871269068049057,0.00044238869514854994
1360,0.027553420016672,-0.008440355613180338,1.008511252055671,-0.15818988631408187,0.008928099058549754,-0.01990434578275459
1380,0.02706487015987208,0.011908059682433083,0.9943883806978813,-0.042828666004268816,-3.246395966464122e-06,-0.007678492334401936
1400,-0.03827824330228728,0.03226663885606004,1.0212962168869402,0.07571215651138669,0.007152492511957557,0.007436254639803967
1420,0.11581464849141089,0.0045655236635424095,1.0044358815874574,0.16767456644091785,-0.010194844643003537,-0.026465858001381345
1440,-0.006160709986414298,-0.02355038661572977,1.0202746672818719,0.21890129888965582,0.013221602773854129,-0.011700644182679248
1460,-0.012635635143824786,-0.037595370085123425,1.018682290625683,0.16013538939244243,0.005016900854463942,0.0034149887094287496
1480,0.03184753851680237,0.014209354046632474,0.9817204183542401,0.0596407982480506,0.011729845676820354,-0.008418800293313182
1500,0.00782054798295126,-0.024854237460063183,0.9966686556703308,-0.07341653303811702,-0.0033430531008667016,-0.0038898951519028262
1520,-0.06370278578426761,0.018562544961007277,1.0346633481035734,-0.1901904857371323,-0.018348291317764182,0.0010956994691011693
1540,0.07147672314518522,0.03209037495873328,1.0200613626240718,-0.17660033624455518,0.008522218760853763,-0.008907910385021794
1560,0.004363513007601846,-0.00569322812525285,1.0297014673025162,-0.16524231824904526,-0.017816389772634837,0.0033275088284428424
1580,0.002416460735340979,-0.009788409048234718,1.0015246746183586,-0.030288032025303484,0.010997910484427973,-0.014670647092618673
1600,0.07957452716152645,0.03894408634951319,0.973532242435673,0.07331312674167202,0.0029886862760609674,0.009556005947714828
1620,0.07597071670369157,-0.02663828326962236,1.001631460198524,0.17593235448389916,0.0031666522562781136,-0.013064509460850889
1640,0.020024567100868116,0.02192435276449651,1.0116205077441551,0.20652680608626503,0.005344085343657713,0.010988811451658214
1660,0.047491233011111425,0.028079425996652866,1.0264500130599643,0.20069245231667554,-0.027506423449111417,-0.016949470905110297
1680,-0.019059969682786813,-0.038359468672386814,0.9839563666880419,-0.0001473340774278166,0.0020634774683822967,0.008528023610163825
1700,0.10396923974700845,-0.0067339858117495405,1.0202595459172463,-0.08848301925300715,0.004081473784131149,-0.003518118157590288
1720,-0.030899208449027937,-0.0375475347935018,0.9659518050619345,-0.17964583391678077,0.010561652482598256,-0.0040972707438154225
1740,0.025604880557237315,-0.028725304240960824,0.984496687902814,-0.1915331164043755,0.011879919464781842,-0.002616843979439455
1760,-0.05051269081933398,-0.03263674851668609,0.964875271338415,-0.15697604242335966,-0.024848033432309808,0.010284462557387223
1780,0.01886143676208315,-0.0019489720290628968,1.0388145774431312,-0.03263689222292511,-0.0054991825429521225,0.012014262415668352
1800,-0.025283089815135888,0.004751985470015469,1.0023584475955667,0.13087513844658144,-0.008306888028116301,-0.017927860104548332
1820,0.05982070484458364,0.0017004530660653533,1.0288794135603054,0.24463418279348847,-0.0066027512250569995,0.0014003060319000347
1840,-0.0006811318376280482,-0.0027639210300994593,1.0170192453529683,0.17819625326236258,0.01817483882633383,0.0057940296649841485
1860,-0.031249585135907528,-0.01814998044023677,1.0081167780652058,0.12594168486277277,-0.00814764065559356,-0.005867396521964499
1880,-0.03921695888049065,0.00014472100900414972,0.9738527340361728,-0.0010156901879517857,0.0066433547757716906,0.013408633509565981
1900,0.01775107632485153,-0.016441640304400457,1.0201760540978075,-0.10593495597770039,0.00954941981877091,-0.007178008423439234
1920,-0.025091588001262894,0.022669934820391698,0.9857372977706652,-0.2086410851092347,-0.008295959294948991,0.01254203267706525
1940,0.010838677902726702,-0.00436417854939965,0.9767006922692465,-0.16602462702527243,-0.011232729702628771,-0.0005238117156928681
1960,-0.0069534676556043664,0.0037442465539927828,1.026272831080001,-0.14550721196216623,-0.0006615906470679895,0.003417215128171318
1980,0.058322890553716394,-0.00542732723560395,1.0266915850492901,0.0020951885747759824,-0.010578133066549422,0.01749901776005608
