timestamp,ax,ay,az,gx,gy,gz
0.0,-0.030206831644723566,0.5832699156631931,0.9842164658774065,-0.005293101007059509,0.36842829592529697,-0.011882888713545403
20.0,0.17219873820588807,0.6490783898638026,0.9609580706076168,0.08296699886630725,0.4332626091269558,-0.005860079862635179
40.0,0.17745526938321507,0.5704377516234296,1.0040890696939264,0.19130685158787292,0.36296944751466914,0.005601903853038845
60.0,0.3317712360415269,0.5056626463941496,0.9619503638881998,0.20882714457289556,0.35689866864928294,0.013620992043835899
80.0,0.36423883593753575,0.4908600900837472,0.9663660547580357,0.28561248641340053,0.3029056202535901,-0.0182116703570946
100.0,0.4807290659883486,0.3697623554976533,1.0056023869894264,0.3333041119069162,0.23773327533582367,0.01191418981723774
120.0,0.4860615233853749,0.29062914616572977,0.9981118996418931,0.3657718418508734,0.19329907115560074,0.011958532496820167
140.0,0.5877410359495274,0.15477801863517313,1.0345549858345848,0.3721359844828741,0.07594178984805044,-0.00829670259911375
160.0,0.5953818466989466,0.007540881627481018,1.0162223898122051,0.4014950430144466,0.04200818180046228,-0.00517463863117692
180.0,0.6536811640722919,-0.18196520959052048,0.9951303222653544,0.39463286792273883,-0.01742238752010633,0.01270592232855488
200.0,0.6737645305877521,-0.11072409882398353,0.9963326961543528,0.40066088367591796,-0.12819789588540045,0.011973298207992516
220.0,0.5265795199139033,-0.3367601458405085,1.0179593755687633,0.3398276171680094,-0.2140975692153478,0.006912216873277672
240.0,0.40664933576812823,-0.30627674582897885,1.0227965962287497,0.27890307212253695,-0.2536896304939712,0.008250262838553315
260.0,0.4434203754717033,-0.3664094160901815,1.0081511764458766,0.28304171290350344,-0.32719707327632064,0.00525494663355507
280.0,0.20165118997136885,-0.5813825253223406,0.9810007617292062,0.1826762547770702,-0.3771150506086118,-0.01752674549792413
300.0,0.1795543434590916,-0.5640084877883431,0.9603272712380443,0.13951120516595705,-0.42479004465775283,0.006626976651931086
320.0,-0.002072805098697568,-0.6191993804523919,0.9665507858494514,0.03559970446557121,-0.36946916195447504,0.009040685802964363
340.0,-0.017061415406626493,-0.6314548140211171,1.0188760706389333,-0.015254152784484543,-0.3785622675356553,-0.004272384838784518
360.0,-0.14950857027514186,-0.5014107942008051,0.9731436284400511,-0.12798393104324457,-0.37430163837180214,-0.0008776990351208253
380.0,-0.171340806640506,-0.5280514463664661,0.9868346772131628,-0.17754854610860693,-0.32920090756332493,-0.0209036931800941
400.0,-0.4043529465849872,-0.5394207233503588,1.015070783519525,-0.27030694761336044,-0.32811576262603676,-0.023065541853759752
420.0,-0.4926489869186729,-0.36292777843476887,0.9213027927383179,-0.3160792060258494,-0.29247346466020424,0.013844685139295414
440.0,-0.5246462716602502,-0.2681882289709297,0.988837484495132,-0.3400993204427126,-0.22830833612204815,-0.014673579535636458
460.0,-0.5628732903496729,-0.14141121357614125,0.9467737494576843,-0.36263876217574037,-0.15808877791528844,-0.0076447160983475594
480.0,-0.5748646749180218,-0.14069581811209592,1.03025446209673,-0.4455516765922052,-0.018675915088265792,-0.00634244912111245
500.0,-0.6040455098169072,-0.04236734618517085,0.9949906638011405,-0.3902949876200142,0.01791041635030984,0.01893929645157665
520.0,-0.4773405515261231,0.14797846498845377,0.9860571391679389,-0.407048595930877,0.07681006383994314,-0.0031200005114960694
540.0,-0.5824214577956158,0.27069842638027475,0.973287128818922,-0.3958034503554367,0.17457364219090976,-0.012941171173509087
560.0,-0.4213585582467225,0.2853729208465361,0.9712926628370675,-0.31926535737618483,0.2288055568445569,0.01331229041553675
580.0,-0.4796850094730106,0.5253551663030045,0.9972879029334607,-0.2835295860065974,0.25839030222053405,0.0014370806318867537
600.0,-0.31542351908132227,0.4547361313926558,0.9793173086245034,-0.2427267230349939,0.34250167176643076,-0.0010378977757643285
620.0,-0.22435289476122575,0.587988966635369,1.0362439541702952,-0.14809065937748922,0.3555004121704504,0.0035295373770930683
640.0,-0.20294801172992258,0.5466222719344243,0.9960019203658308,-0.05997883874034961,0.40316370843835153,-0.007336352087605868
660.0,0.11729009652149297,0.5370939090536725,1.0079285872556212,-0.003483555932679676,0.4130317503619471,-0.008288572663351548
680.0,0.14599056735092586,0.5531357064208324,1.042430099026041,0.04548556982635535,0.40721523349014355,-0.012773319632793916
700.0,0.25814442188477144,0.53558455839713,0.9883947117628389,0.1732830761402609,0.35244623446619827,-0.010424849500265522
720.0,0.3380315555745372,0.5758761319925696,0.9720266833230131,0.23218690750129492,0.3383241626876178,0.01399834909729811
740.0,0.43910289354991483,0.36845870609652626,1.028811858662893,0.2958137014878187,0.28625001923682325,-0.007950879958878903
760.0,0.4817458261958929,0.4097279635349781,1.0063754401055676,0.3000683922816053,0.24942221138373274,0.007775023793515156
780.0,0.5146924264545969,0.23510671904956265,0.9938813323439096,0.3074083562176462,0.14794639846478969,-0.0005495003590245658
800.0,0.5451255624432532,0.11011011457668327,1.0329755494218322,0.3867585437269274,0.07633959278193175,-0.011139352235874804
820.0,0.5952826672349719,-0.01926495353589219,0.9089858567726191,0.4110064803219469,0.004483142979250477,-0.006292926754937035
840.0,0.5784735433572217,-0.17721615300815535,0.9680562511627931,0.392121890753723,-0.0009120733620327434,-0.018651449887778736
860.0,0.5457597698410539,-0.19687507392887513,0.9954228228399414,0.3889457609990463,-0.13598492176088814,-0.008551008284934755
880.0,0.47504210012900294,-0.36257307414834045,1.0194949419763946,0.32833398408480663,-0.21142038649512562,-0.001599441288144797
900.0,0.4822585181707136,-0.38817813368300247,1.0068680384926052,0.2923286734451864,-0.2891155127584508,0.003831343531107219
920.0,0.28087618025270844,-0.4860823407627869,0.926060957353348,0.24523076605517616,-0.25662554490391254,-0.020181149299671266
940.0,0.27736885044900383,-0.573934556433374,1.0160889940593334,0.1801612313282917,-0.36894387601187406,-0.0010766644836566115
960.0,0.23330079714155583,-0.5213790301709635,0.9564010303219427,0.12994494716717442,-0.39252529712739787,0.002196038632134842
980.0,0.10495144729250062,-0.5783997810031363,0.9688198806192098,0.06544156483626853,-0.35361675578258134,-0.009140865482770495
1000.0,-0.09510560799577915,-0.5571865445108188,0.9857726778008187,-0.033295330614023844,-0.420388124611601,-0.001092828126776076
1020.0,-0.13815757214395716,-0.6745720411133231,1.0096441510694874,-0.09865998408596148,-0.39207347535913717,0.001898226143036681
1040.0,-0.3353453689577603,-0.5068651600971337,0.9664622867539716,-0.184383754024789,-0.35621080174248154,-0.0023373605154362767
1060.0,-0.4096605640325003,-0.4591233637338954,1.02091241313412,-0.2407609905753959,-0.33996795904268096,-0.001816111642093194
1080.0,-0.45292293667363603,-0.5436780733537309,1.0077903004178503,-0.2729837660724425,-0.22525887689296428,-0.024241811938410286
