ax,ay,az,gx,gy,gz
0.02896984706564574,0.5541098917125741,1.0039293447505826,0.024008706497135913,0.3817488193248627,-0.013796427461192019
0.10488758725452667,0.5734988299449845,1.0379843993020745,0.0785561126317133,0.3909824805389505,-0.0014763089093055707
0.17632047924001845,0.5218682300630814,1.0200529704505779,0.1551813516678059,0.3339056662390853,0.01111577207512761
0.389877108362152,0.5189472061942032,0.9607017125871511,0.211343795873438,0.32765948674428186,0.00984767186467993
0.42494439796744987,0.35233440447294484,1.0395863749738576,0.27531884836866977,0.3044634010676843,-0.0034865861082158107
0.5478483274583448,0.3232149455559671,1.0267760086402946,0.3624354230988011,0.2404488428690969,0.010074446249658307
0.5609425509924091,0.26301441183541924,1.004347226019965,0.330467995250902,0.13942925049772864,-0.009010346695414726
0.5322305605958098,0.10679448641316608,1.0212971196736862,0.3670045686128889,0.061115200243094955,0.0008308349585438721
0.59235932272171,0.052711583165789375,0.989883647948335,0.4199169072093457,0.03555041775977812,-0.012210955794967083
0.6621071644432203,-0.0030993499315053186,0.9980123138360805,0.3606920569355822,-0.07394322745257065,0.011476321735653477
0.6031058242974741,-0.22568740353676942,0.9408281828783561,0.3862637776745621,-0.10896479374984239,-0.006207402114842464
0.46302824897082195,-0.1798822583491322,0.9969544108977312,0.34539849630753083,-0.2139988442244465,-0.003818366514937357
0.3860392488022269,-0.41730522765647876,1.0215855430363998,0.2668344846582962,-0.28942158021322567,0.006307080786154188
0.39297213212405374,-0.5477452563243659,0.9990454274978212,0.237665253320208,-0.33592374738639164,0.002385907643446668
0.21436908100490495,-0.49909302430314073,1.0296843718167918,0.14548942204311738,-0.3432657256452864,0.012106066925266461
0.20721738171024234,-0.5330545872715433,0.9799669001007433,0.10328285453015866,-0.3583198969857396,0.002942448145850967
0.015586414723332984,-0.582511683488299,1.0757209332794933,0.05958928552384732,-0.43005704253105287,0.0007350866125081487
-0.1582495899393625,-0.6944300191319405,0.9641041062964315,-0.0506236221919218,-0.3858470901813314,-0.0016133752595556322
-0.1791998695698329,-0.5876419748669408,1.015401319802091,-0.09256653178829752,-0.3724334031485039,-0.00018447934992222057
-0.29533357801398064,-0.4804514084125624,0.9885394121246246,-0.1992075605141616,-0.34387985892144707,-0.016973898476762218
-0.3147327113576661,-0.43341853026722443,1.0448995009422766,-0.23985745972109554,-0.3210395929100826,0.017681509405285647
-0.44903545071995765,-0.444395993806529,1.0009208294975684,-0.2913961786277098,-0.2539333275278048,-0.010284194954820143
-0.5181024337256452,-0.259658723218345,0.9642892418990061,-0.33144766070983017,-0.1724205223395024,0.013362150540665212
-0.5611080192755247,-0.16686042878932023,0.9926533912285144,-0.3941686213747222,-0.11850645989038323,-0.022568176378535074
-0.5927431138649588,-0.143329898834049,0.9997375132553927,-0.4089439772407238,-0.0959271569567246,0.0009422338388356364
-0.6046139908729045,0.05151060656772735,0.9865207137214772,-0.3831102674993376,0.016419347438812435,0.005249726325804553
-0.6051930725243353,0.121523951628669,0.9715526567951692,-0.41550392704643435,0.07881402676171606,0.0017302710576945627
-0.5710812448763707,0.24020792542921424,0.9693951663463279,-0.3550439072426182,0.17236674925843923,-0.00017211158724632006
-0.4483224955642903,0.34874006252773226,0.9994472048057977,-0.31974940650085726,0.22043324198920056,-0.022139402816797632
-0.3562591129241246,0.5920232120421315,0.9748985554221818,-0.2549421302620651,0.3114988201703449,0.009512126754881113
-0.25987464682771233,0.5437459887656313,1.0181350944957557,-0.20982447550345296,0.3466287903382097,-0.002819254959879584
-0.2782244165367876,0.5758428480010738,1.017169114678111,-0.12078060420401424,0.3591322259777444,-0.018037007523946384
-0.03701255911711092,0.5992522225746043,0.9890433003539342,-0.09642196613241476,0.4003528608269253,0.011518186691076078
-0.0020924013182424908,0.7132240828160072,1.0015032193421722,-0.033550728462548765,0.38123143700011125,-0.00033701224817193665
0.05867439146203859,0.4990910040940397,1.0053819775146267,0.10120261033332069,0.38688453055891986,-0.008015880814639168
0.19197553927321243,0.5625744303301023,0.9669173745318888,0.14476549968583283,0.36191650417783355,-0.010667650433204725
0.3032301227695547,0.49189967609897994,0.9714767003702699,0.2533447713992269,0.31812458848596376,-0.014969641603956632
0.42515997250864224,0.368176233868081,1.025662645670682,0.28620966434759404,0.27057511450956107,0.004025004129361608
0.5096187271537862,0.2960777374209673,0.9630085413784747,0.310039960361255,0.210326417039292,0.0065816409089822885
0.580013327411689,0.2633328121365852,0.9987852138651186,0.37118901158629286,0.1694856447103393,-0.012511292385767078
0.5496937477451578,0.1443391334324705,1.0031821412644335,0.3556945483800818,0.11765733072324795,-0.006952013508621973
0.6632448012393618,-0.026341598431432533,0.9683555074057101,0.41175231433839815,0.01595811816776988,-0.0032711807562846975
