timestamp,ax,ay,az,gx,gy,gz
0.0,0.06338000157666394,-0.03219179534657772,0.9936117229249849,-0.0024961317801544002,-0.013458451655120092,-0.017425110891090455
20.0,-0.05137528996313716,0.014713052701621964,1.0053881493551555,0.14477318035108397,0.011035976151916978,0.0001996090543755962
40.0,-0.022289087399068735,0.007285308844108149,0.9845840174483909,0.21541449955083233,0.004686609316930277,-0.003206132065207661
60.0,0.05861283758963828,-0.016810939153999272,1.0076088573096125,0.17128338347238745,0.012386231509593114,-0.0171201354803398
80.0,0.04855530868081199,-0.040251881231107796,0.9970365390483084,0.1102269117977886,-0.021340310277377404,-0.009804093534863138
100.0,0.005301210727197987,0.020443209669811356,0.9591409445465131,-0.005800964692162731,0.018057760588584323,0.014463731399546967
120.0,-0.008996716424056085,0.009272329076653,0.9882110594772704,-0.1112767569079404,0.006784323552990396,-0.0013278593689788458
140.0,0.0891449104730202,-0.00984948783368198,1.0319966556330369,-0.19739548852755195,0.019827441571732204,-0.002367072194303282
160.0,-0.0845426292325378,0.008062077237621158,1.0049191543696554,-0.14715969858997635,-0.012407549364000306,-0.01161274855549257
180.0,-0.029345764216945763,0.04125877277082592,1.0131579876780854,-0.0763321018843544,-0.01988222389969271,0.0033978198130551287
200.0,-0.13852040818745695,0.03150149473698031,0.9867463760023584,0.02373142081524124,-0.004730430063943716,-0.01102927205781588
220.0,-0.04087941384834898,-0.021955661239456803,0.9729613457801082,0.1399001926963518,-0.014419426886828934,-0.002430088896066272
240.0,-0.0022737298590416177,0.031652269573843185,0.9769673177346072,0.20979722885921015,0.015839990216554946,0.0074904899796344685
260.0,-0.12238798099369294,0.007541793802838831,0.9885083244063192,0.16165288082385665,-0.002838304267477928,0.02823915918385857
280.0,-0.06601737138609964,0.002281832407984754,1.0015292225448569,0.08949524701169184,-0.007750689451224845,-0.018868805305601893
300.0,-0.08475812151381079,0.02191481578009754,0.9925285042675985,-0.014422342836305238,-7.100888008282128e-05,0.016795659385707082
320.0,-0.2217897134867273,-0.01639327059648761,1.0021039461933798,-0.08475880030989258,-0.000587066482889488,-0.0028089574005348635
340.0,-0.34731806439934393,0.01883997873891733,1.00125101146313,-0.1917276940468668,0.006272327299920543,-0.017219214834613857
360.0,-0.3651563766721004,-0.022965980980130207,1.0012244613585823,-0.15952013208548854,0.004365607704282129,0.020230239169362077
380.0,-0.4465853545619488,0.001035262621998641,1.0083048491780393,-0.08702924671187287,-0.006107835951794711,0.025665635563676896
400.0,-0.47434395588782396,-0.015243218131567328,0.9939572978781321,0.019499154739755588,-0.01494871274470429,-0.004253471250084688
420.0,-0.6865661931759462,0.018571266232753316,0.9775317581022723,0.1480905263538706,-0.007241306349331062,0.013033976778092237
440.0,-0.8018495310279139,0.007345891824649078,0.9767333830821179,0.17768874680971247,0.00812091420705384,-0.005024717139403667
460.0,-0.9731030382137469,0.013474634512127909,1.0341022795617187,0.1610929322675003,-0.0032863830655595924,0.00710614800008089
480.0,-1.1406544631942872,7.855383589891491e-05,0.9689458534433957,0.06566957430247727,0.005356550081470556,-0.008136852525780575
500.0,-1.2872743184500839,0.011082791887582141,0.983395049804496,-0.020171405254080423,-0.0036659725726216614,-0.01101602766535332
520.0,-1.3182737298783185,-0.015416768339703953,0.9910740094943791,-0.13039511745456828,-0.0009724698642211559,-0.004323171173200859
540.0,-1.4599057141694676,0.0032751150244130483,0.9757686466047495,-0.20306656888059393,-0.005074669147530823,0.007649281593844418
560.0,-1.5176233473910816,-0.02128761597427737,0.9856747675292866,-0.16720790327237955,-0.0013497635620451029,-0.007000976251792919
580.0,-1.4941810469370347,0.018889083272686538,0.9969718242602539,-0.09440153546002433,-0.011577522854082523,-0.013479724174053104
600.0,-1.5932392617449749,0.010926901318755374,1.0149616798743144,0.03282449975092239,-0.00898823984393684,-0.007550039085394994
620.0,-1.5297024824739556,-0.02363141683759716,0.9958637811945809,0.1572506843411274,-0.012006098299231533,-0.007536168917122096
